ID,Video_ID,Comment,comment_fr,Name 
9320,t2JqUO67624,"Comme le but de ces églises est d'endormir les Camerounais, ça permet à nos dirigeants incapables de naviguer sans inquietude dans leur mediocrité.","Comme le but de ces églises est d'endormir les Camerounais, ça permet à nos dirigeants incapables de naviguer sans inquietude dans leur mediocrité.",Cyrille Nzouda
2268,tplcmoZe25U,Très édifiant,Très édifiant,International Tchatcho
2388,Bslte9EBHvg,"Belle discussion ce matin.  D'accord avec mbombog sur l'histoire du jour..  c'est pas une assemblee nationale ca, qui les a vote? Ils sont la bas pour leurs poches pas pour le peuple","Belle discussion ce matin.  D'accord avec mbombog sur l'histoire du jour..  c'est pas une assemblee nationale ca, qui les a vote? Ils sont la bas pour leurs poches pas pour le peuple",International Tchatcho
3695,ETNASBCSbU0,Interessante cette carine aujourd'hui. Gardé le fruit de vos rapports sexuel...,Interessante cette carine aujourd'hui. Gardé le fruit de vos rapports sexuel...,Ben Hassan
5702,DOfWzi_Ybvc,"Weehhh Equinoxe on a bc souffrance sur cette route à l'omnisport, à côté de notre Paroisse !!!","Weehhh Equinoxe on a bc souffrance sur cette route à l'omnisport, à côté de notre Paroisse !!!",Cedric Sougang
5432,2qyVCQA9d9I,"L'Armée prefère  pointer ses chars chez un mr Kamto au lieu d'aller les pointer contre boko haram dans le nord. 
BIYA MUST GO BY ANYWAYS THIS YEAR 2020
ENOUGH IS ENOUGH","L'Armée prefère  pointer ses chars chez un mr Kamto au lieu d'aller les pointer contre boko haram dans le nord. 
BIYA MUST GO BY ANYWAYS THIS YEAR 2020
ENOUGH IS ENOUGH",Cedric Sougang
1939,RQyol-WjGzM,Un pays à bord de l'implosion !,Un pays à bord de l'implosion !,Charles Ndonzeu
5483,1fNw4Qw307s,Does anyone care about these children? Those are schools in the country's economic capital in the 21st century??? Oh my God!,Does anyone care about these children? Those are schools in the country's economic capital in the 21st century??? Oh my God!,Cedric Sougang
9631,44HkKle2FfQ,Fru Ndi had been a sellout from the outset.!,Fru Ndi had been a sellout from the outset.!,Cyrille Nzouda
8874,8HsXc1T7Jc4,"QUE CHARLES ARMEL REVIENNE VIENNE VITE SECOURIRE BOMBOCK CAR LES OCCIDENTAUX QUE J'APPRECI AUSSI AUTANT QUE LES 2 TRADITONALISTES DOMINENT EN NOMBRE.
J'APPRECI LA SENSIBILITE DE DONALD BRICE PARTICULIEREMENT.  I LOVE AND APPRECIATE YOU ALL MY PEOPLE!","QUE CHARLES ARMEL REVIENNE VIENNE VITE SECOURIRE BOMBOCK CAR LES OCCIDENTAUX QUE J'APPRECI AUSSI AUTANT QUE LES 2 TRADITONALISTES DOMINENT EN NOMBRE.
J'APPRECI LA SENSIBILITE DE DONALD BRICE PARTICULIEREMENT.  I LOVE AND APPRECIATE YOU ALL MY PEOPLE!",Serge Ewane
5947,IJ2LPTsINqQ,Courage to this debate panel your opinions were so clear and educative,Courage to this debate panel your opinions were so clear and educative,Cedric Sougang
5818,SG-c9oNmnhw,C'est les  bandits ékan soit seulement prudent pour qu'ils ne te tu pas ses des pareuceu  des jaloux voilà ceux qui nous gouvernent depuis qaurent ans les villageois ont perdu leur marchandise honte à vous Boulou,C'est les  bandits ékan soit seulement prudent pour qu'ils ne te tu pas ses des pareuceu  des jaloux voilà ceux qui nous gouvernent depuis qaurent ans les villageois ont perdu leur marchandise honte à vous Boulou,Cedric Sougang
9392,poSp-3jr95c,"Très bon débat, gâté par Dr Simo et son voisin.
Le problem des artistes actuellement c'est la politisation de tous au Cameroun. D'ailleurs les artistes quand ils ont rencontré le président de la République la dernière fois, ont dit ""Paul Biya est le candidat naturel des artistes...."" alors comprenez que je n'aime pas le président Paul Biya et ceux qui le supportent de cette manière je les boycott.
De plus, la politique utilise les artistes pour le temps de la campagne et les oublie après. Alors les artistes doivent s'engager et refuser ce mépris des artistes....
Il faut des écoles de musique au Cameroun pour permettre justement à relevere niveau de notre musique ainsi et pouvoir vendre au delà de nos frontières","Très bon débat, gâté par Dr Simo et son voisin.
Le problem des artistes actuellement c'est la politisation de tous au Cameroun. D'ailleurs les artistes quand ils ont rencontré le président de la République la dernière fois, ont dit ""Paul Biya est le candidat naturel des artistes...."" alors comprenez que je n'aime pas le président Paul Biya et ceux qui le supportent de cette manière je les boycott.
De plus, la politique utilise les artistes pour le temps de la campagne et les oublie après. Alors les artistes doivent s'engager et refuser ce mépris des artistes....
Il faut des écoles de musique au Cameroun pour permettre justement à relevere niveau de notre musique ainsi et pouvoir vendre au delà de nos frontières",Cyrille Nzouda
4209,ejcX6j86FYY,Youth et tous les communicants du Rdpc font de la distraction. L'essentiel étant de tout faire pour que le citoyen lamda perde le sens de ce qui se passe.,Youth et tous les communicants du Rdpc font de la distraction. L'essentiel étant de tout faire pour que le citoyen lamda perde le sens de ce qui se passe.,Tchango International
8394,SfPjNAHzTIk,"https://youtu.be/tmS00qNhQTc

Biggy 237 Tzy Panchak - 500,000FRS For The Culture, went as far as reciting an acapella of His new single Energy ft Ko-C

 #TzyPanchak #Energy #BluNation #Tchako","https://youtu.be/tmS00qNhQTc

Biggy 237 Tzy Panchak - 500,000FRS For The Culture, went as far as reciting an acapella of His new single Energy ft Ko-C

 #TzyPanchak #Energy #BluNation #Tchako",Serge Ewane
8297,Vh1G8SbMZUY,"HONESTLY, I HATE ALL THESE SUFFERINGS. !WHY PEOPLE MUST ENDURE THIS ? ENOUGH IS ENOUGH!","HONESTLY, I HATE ALL THESE SUFFERINGS. !WHY PEOPLE MUST ENDURE THIS ? ENOUGH IS ENOUGH!",Serge Ewane
3435,ShQtsQ0t4mw,Écoutez l’émission KANGUKA et priez avec lui chaque matin et surtout le samedi. Sur YouTube. Dieu va le Guérir. Priez avec beaucoup de Foi et de supplications de la réalisation de la Volonté de DIEU sur cet enfant. Amen 🙏🙏🙏. Ne vous fier pas toujours à la médecine de l’hôpital. Le plus grand Médecin c’est DIEU. Amen encore 🙏,Écoutez l’émission KANGUKA et priez avec lui chaque matin et surtout le samedi. Sur YouTube. Dieu va le Guérir. Priez avec beaucoup de Foi et de supplications de la réalisation de la Volonté de DIEU sur cet enfant. Amen 🙏🙏🙏. Ne vous fier pas toujours à la médecine de l’hôpital. Le plus grand Médecin c’est DIEU. Amen encore 🙏,Ben Hassan
1724,UV82-D0UMMQ,Le Cameroun est la plus grande démocratie en Afrique grâce au Renouveau.,Le Cameroun est la plus grande démocratie en Afrique grâce au Renouveau.,Charles Ndonzeu
1926,si8o42wHuXY,"Vous nous embrouillez Dominique et Michel.... Vous sortez ensemble ou bien ? 😒😒😒. Affaire de ""Et si on se marie""?? Et quand elle dit ""Bien séparés""... Vous coupez court. Je vous voie hein... 😒😒... Je vous voie avec vos jeux de regard la. En tout cas.. Bonne soirée ou bonne journée selon votre fuseau horaire 🚶‍♀️🚶‍♀️🚶‍♀️","Vous nous embrouillez Dominique et Michel.... Vous sortez ensemble ou bien ? 😒😒😒. Affaire de ""Et si on se marie""?? Et quand elle dit ""Bien séparés""... Vous coupez court. Je vous voie hein... 😒😒... Je vous voie avec vos jeux de regard la. En tout cas.. Bonne soirée ou bonne journée selon votre fuseau horaire 🚶‍♀️🚶‍♀️🚶‍♀️",Charles Ndonzeu
2187,md8xnQ7YpvE,"Merci Me pour cette sortie de piste de la fin; si les gens d'en face peuvent vous comprendre! Mais sauf que quant on est en republic il y a pas d'electron libre! Soit on est avec pour on est contre! Aujourd'hui le mot magic au Cameroon 🇨🇲 c'est je ne suis pas politician; comme dans les 2000 on disait on va Faire comment! Si on ne donne une chicotte ce sont les gens de votre tranche d'age là que je vais chicotter; parce que vous avez laisse la situation pourrir et apres dire: "" on va Faire comment'! et Aujourd'hui vous remettez ca sur la tapis version corrige "" tout le monde est politician Aujourd'hui au Cameroon"". Mais c'est pas parce que les pourris ont envahit et defuit le milieux qu'on laisse Faire. Il faut quelqu'un pour sauver la situation tout de meme! Et autre chose c'est la politic de nos jours qui dicte la conduite a tenir aux autre. Que ca vous plaise ou pas, ce sont des faits.","Merci Me pour cette sortie de piste de la fin; si les gens d'en face peuvent vous comprendre! Mais sauf que quant on est en republic il y a pas d'electron libre! Soit on est avec pour on est contre! Aujourd'hui le mot magic au Cameroon 🇨🇲 c'est je ne suis pas politician; comme dans les 2000 on disait on va Faire comment! Si on ne donne une chicotte ce sont les gens de votre tranche d'age là que je vais chicotter; parce que vous avez laisse la situation pourrir et apres dire: "" on va Faire comment'! et Aujourd'hui vous remettez ca sur la tapis version corrige "" tout le monde est politician Aujourd'hui au Cameroon"". Mais c'est pas parce que les pourris ont envahit et defuit le milieux qu'on laisse Faire. Il faut quelqu'un pour sauver la situation tout de meme! Et autre chose c'est la politic de nos jours qui dicte la conduite a tenir aux autre. Que ca vous plaise ou pas, ce sont des faits.",International Tchatcho
5938,rRV7KiLM2Ug,"Je ne suis pas toujours d'accord avec Charles Alain mais cette fois je suis d'accord tout est dans l'observation et la stratégie. Sinon j'ai une remarque lorsque les filles prennent la parole les hommes ne bronchent pas mais lorsqu'il s'agit de Charles Alain et Mbombock, c'est le ping pong, la cacophonie, ils ont eu du mal à exprimer leurs pensées, c'est désagréable à force. Sinon bonne team 🥰","Je ne suis pas toujours d'accord avec Charles Alain mais cette fois je suis d'accord tout est dans l'observation et la stratégie. Sinon j'ai une remarque lorsque les filles prennent la parole les hommes ne bronchent pas mais lorsqu'il s'agit de Charles Alain et Mbombock, c'est le ping pong, la cacophonie, ils ont eu du mal à exprimer leurs pensées, c'est désagréable à force. Sinon bonne team 🥰",Cedric Sougang
6167,2vrNM1zunEs,Paul biya est la a vie kamto lése tu as échoué reste tranquille,Paul biya est la a vie kamto lése tu as échoué reste tranquille,Thierry Aubin Moukam
2522,kdh8agMiBTs,ONLY THE BALANCE OF TERROR WILL BRING PEACE to THIS COUNTRY CAMEROON AND DRIVE out THIS MURDEROUS GOVERNMENT,ONLY THE BALANCE OF TERROR WILL BRING PEACE to THIS COUNTRY CAMEROON AND DRIVE out THIS MURDEROUS GOVERNMENT,International Tchatcho
965,VB9h7ShdzM4,Mr SERANDJI est un monsieur vrai que la Centrafrique on à besoin et ainsi l’Afrique dans son ensemble à besoin de ses genres des personnes et Merci à ÉQUINOXE TV.,Mr SERANDJI est un monsieur vrai que la Centrafrique on à besoin et ainsi l’Afrique dans son ensemble à besoin de ses genres des personnes et Merci à ÉQUINOXE TV.,Maxime Pouokam
8492,R5pIlMxhwhg,"Le Mali nous interpelle!
Le MRC des réseaux sociaux  éssaie   d en sortir, mais fait tellement trembler qu on veut le garder là bas. Mais wait and see!","Le Mali nous interpelle!
Le MRC des réseaux sociaux  éssaie   d en sortir, mais fait tellement trembler qu on veut le garder là bas. Mais wait and see!",Serge Ewane
6315,ofyPAP8WndU,"https://youtu.be/nUmFNzJmZUg
Salut! Une bonne nouvelle, cliquer juste le lien pour regarder","https://youtu.be/nUmFNzJmZUg
Salut! Une bonne nouvelle, cliquer juste le lien pour regarder",Thierry Aubin Moukam
3497,pStvu0MkIiU,"Je vais m'excuser si j'ecris mal ton nom ;  Charles Fogan il faut l'avouer tu es un pauvre type dans tout le sens du terme, pour bien te qualifier ; tu es un pseudo journaliste en manque de repere politique, donne nous le nom de la faculty ou de l'ecole qui t'a formé ( en passant raproche des vraies journaliste comme par example Serge Alain, afin de bénéficierr d'une formation sur le tas, ) tu peux nourrir la haine et la jalousie, mais  la réalité, la vérité a la peau dure; le MRC doit avoir son mot à dire dans le vie Socio politique du Cameroun.","Je vais m'excuser si j'ecris mal ton nom ;  Charles Fogan il faut l'avouer tu es un pauvre type dans tout le sens du terme, pour bien te qualifier ; tu es un pseudo journaliste en manque de repere politique, donne nous le nom de la faculty ou de l'ecole qui t'a formé ( en passant raproche des vraies journaliste comme par example Serge Alain, afin de bénéficierr d'une formation sur le tas, ) tu peux nourrir la haine et la jalousie, mais  la réalité, la vérité a la peau dure; le MRC doit avoir son mot à dire dans le vie Socio politique du Cameroun.",Ben Hassan
5610,aMuDmKSxCOQ,Les enquetes aux cameroun c just hmmmmmmm,Les enquetes aux cameroun c just hmmmmmmm,Cedric Sougang
3831,ok3MHpSKKTc,Levez vous ...les pleures ne servent plus à rien,Levez vous ...les pleures ne servent plus à rien,Ben Hassan
377,8isdcgWHp98,"Drôle de nom pour cette gargote qui n'invite en son sein que des licenciés !🤣
Kolofata est une bourgade de l'extrême-Nord, sinistrée par Boko Haram  .
Devrait-on lire entre les lignes ? 
Les camerounais ont le sens de l'humour 
Aigüe !","Drôle de nom pour cette gargote qui n'invite en son sein que des licenciés !🤣
Kolofata est une bourgade de l'extrême-Nord, sinistrée par Boko Haram  .
Devrait-on lire entre les lignes ? 
Les camerounais ont le sens de l'humour 
Aigüe !",Maxime Pouokam
3821,93uEa_h5sYs,Ce gouvernement ci statue spécifique est devenu la tuerie des enfanst ?  Mon coeur saigne Seigneur pour ces petits Anges Seigneur jusqu'à la centième génération que ces meurtriers payeront,Ce gouvernement ci statue spécifique est devenu la tuerie des enfanst ?  Mon coeur saigne Seigneur pour ces petits Anges Seigneur jusqu'à la centième génération que ces meurtriers payeront,Ben Hassan
